id,name,security,cost_index
30004451,E-PR0S,-0.5541165019,0
30004452,TR07-S,-0.6111663265,0
30004453,VNGJ-U,-0.4665699614,0
30004454,2-F3OE,-0.5160801891,0
30004455,5-LCI7,-0.4400758467,0
30004456,Y2-I3W,-0.3835652740,0
30004457,VVO-R6,-0.3353965158,0
30004458,CL-J9W,-0.3747502599,0
30004459,YHP2-D,-0.2956348014,0
30004460,J94-MU,-0.2511656621,0
30004461,M2GJ-X,-0.2031184874,0
30004462,JO-32L,-0.3070174030,0
30004463,UB5Z-3,-0.3456490089,0
30004464,MSKR-1,-0.3950938915,0
30004465,GPUS-A,-0.3876638765,0
30004466,3-BADZ,-0.3664738837,0
30004467,23M-PX,-0.6048654168,0
30004468,UTDH-N,-0.8631898981,0
30004469,ZS-2LT,-0.9083697322,0
30004470,DB1R-4,-0.9503130048,0
30004471,P8-BKO,-0.3475687127,0
30004472,RIT-A7,-0.5414354055,0
30004473,R4K-8L,-0.3505364658,0
30004474,GHZ-SJ,-0.7222878183,0
30004475,K-J50B,-0.3300911774,0
30004476,NLO-3Z,-0.8177807244,0
30004477,5P-AIP,-0.7436128381,0
30004478,M-PGT0,-0.4845607343,0
30004479,NPD9-A,-0.5005357426,0
30004480,D6SK-L,-0.5305310790,0
30004481,HYPL-V,-0.5740967137,0
30004482,I9-ZQZ,-0.4728399510,0
30004483,0OYZ-G,-0.7170874181,0
30004484,SWBV-2,-0.7879508344,0
30004485,R97-CI,-0.5824709909,0
30004486,6-ELQP,-0.4620200788,0
30004487,OBK-K8,-0.8905951852,0
30004488,KJ-V0P,-0.9329807001,0
30004489,ZID-LE,-0.9574311197,0
30004490,K-9UG4,-0.9734734324,0
30004491,D4-2XN,-1.0000000000,0
30004492,2-RSC7,-0.8422690705,0
30004493,C0T-77,-0.0126464907,0
30004494,RL-KT0,-0.0076515737,0
30004495,UO9-YG,-0.0066805772,0
30004496,ZQP-QV,-0.0068226989,0
30004497,P-NUWP,-0.0165896134,0
30004498,ZJQH-S,-0.0128320774,0
30004499,E9G-MT,-0.0036860511,0
30004500,TQ-RR8,-0.0077574487,0
30004501,1L-BHT,-0.0016996372,0
30004502,D5IW-F,-0.0013679095,0
30004503,F-XWIN,-0.0008768109,0
30004504,4C-B7X,-0.0057315401,0
30004505,LGUZ-1,-0.0013950096,0
30004506,BF-SDP,-0.0398656895,0
30004507,F5FO-U,-0.0015225948,0
30004508,5WAE-M,-0.0503684993,0
30004509,0-WVQS,-0.0735853838,0
30004510,0-9UHT,-0.0253932294,0
30004511,M-NKZM,-0.0455517331,0
30004512,H-M1BY,-0.0007245989,0
30004513,J1H-R4,-0.0025600705,0
30004514,J9SH-A,-0.0076602736,0
30004515,JKJ-VJ,-0.1571747215,0
30004516,RTX0-S,-0.2064986879,0
30004517,33FN-P,-0.3318859377,0
30004518,NM-OEA,-0.4000441242,0
30004519,MT-2VJ,-0.1000890913,0
30004520,3HQC-6,-0.0391058684,0
30004521,OX-RGN,-0.0033467032,0
30004522,R-OCBA,-0.0018805436,0
30004523,GA-2V7,-0.0011302502,0
30004524,DB-6W4,-0.0041576352,0
30004525,7-692B,-0.0029851177,0
30004526,L3-XYO,-0.1002518523,0
30004527,AN-G54,-0.1319784328,0
30004528,ZXI-K2,-0.0758365240,0
30004529,T-Z6J2,-0.1482573499,0
30004530,CT7-5V,-0.4191135569,0
30004531,2JJ-0E,-0.6500062785,0
30004532,B0C-LD,-0.2256385542,0
30004533,NP6-38,-0.1711698260,0
30004534,G-YT55,-0.0370597800,0
30004535,IZ-AOB,-0.0239515656,0
30004536,G5-EN3,-0.0185882688,0
30004537,W-Z3HW,-0.0299530903,0
30004538,W2F-ZH,-0.0129298039,0
30004539,BMU-V1,-0.0005190091,0
30004540,ZXC8-1,-0.0007874506,0
30004541,LBV-Q1,-0.0030922058,0
30004542,Z-40CG,-0.0080238691,0
30004543,O-RIDF,-0.0620948303,0
30004544,A-5M31,-0.1500015058,0
30004545,BOE7-P,-0.0847436083,0
30004546,E-GCX0,-0.0617063729,0
30004547,VBFC-8,-0.1836350828,0
30004548,YVA-F0,-0.6961054360,0
30004549,0D-CHA,-0.7922694235,0
30004550,A2V6-6,-0.8500001030,0
30004551,VJ0-81,-0.0319617020,0
30004552,XF-TQL,-0.0116647721,0
30004553,4-EP12,-0.0476030767,0
30004554,YZS5-4,-0.0153423413,0
30004555,3WE-KY,-0.1072983349,0
30004556,IR-WT1,-0.1006427950,0
30004557,9-VO0Q,-0.1210281749,0
30004558,A8-XBW,-0.1697459747,0
30004559,PNQY-Y,-0.1322878333,0
30004560,RP2-OQ,-0.1510541414,0
30004561,YVBE-E,-0.2844065558,0
30004562,BYXF-Q,-0.2413591822,0
30004563,AC2E-3,-0.3071852762,0
30004564,C-C99Z,-0.3212321533,0
30004565,CL-BWB,-0.2850933469,0
30004566,R3W-XU,-0.1062470133,0
30004567,E-BWUU,-0.0912483387,0
30004568,Y-1W01,-0.1280491434,0
30004569,9R4-EJ,-0.1044452353,0
30004570,SPLE-Y,-0.1105021067,0
30004571,Q-XEB3,-0.0623655847,0
30004572,K8L-X7,-0.0873791203,0
30004573,5-D82P,-0.0923455556,0
30004574,8ESL-G,-0.0272949882,0
30004575,JGOW-Y,-0.0481908004,0
30004576,APM-6K,-0.0586856378,0
30004577,RE-C26,-0.0618566875,0
30004578,AL8-V4,-0.0716502784,0
30004579,KCT-0A,-0.0206461945,0
30004580,N2-OQG,-0.0142115852,0
30004581,OW-TPO,-0.0657468666,0
30004582,9O-ORX,-0.1212525813,0
30004583,IGE-RI,-0.0485544431,0
30004584,Z9PP-H,-0.0281675843,0
30004585,7-8S5X,-0.0290231514,0
30004586,EI-O0O,-0.0277474781,0
30004587,7X-02R,-0.0925194830,0
30004588,D2AH-Z,-0.2161367279,0
30004589,J5A-IX,-0.0035713405,0
30004590,B17O-R,-0.1204394758,0
30004591,6F-H3W,-0.2363350904,0
30004592,H-NPXW,-0.3902943573,0
30004593,L-1SW8,-0.4722013530,0
30004594,U-SOH2,-0.6875914150,0
30004595,DBRN-Z,-0.7509526869,0
30004596,00GD-D,-0.2044880611,0
30004597,C1XD-X,-0.4529076427,0
30004598,G95F-H,-0.6846771087,0
30004599,B32-14,-0.7222336940,0
30004600,C-N4OD,-0.6065110347,0
30004601,CHA2-Q,-0.8506259706,0
30004602,UAYL-F,-0.0343550213,0
30004603,ESC-RI,-0.0239461072,0
30004604,671-ST,-0.0159705347,0
30004605,A-HZYL,-0.1243325540,0
30004606,H-S80W,-0.0135655600,0
30004607,Z30S-A,-0.0863342760,0
30004608,6VDT-H,-0.2194548541,0
30004609,NDH-NV,-0.4664968874,0
30004610,QV28-G,-0.4049716333,0
30004611,15U-JY,-0.1534613509,0
30004612,NY6-FH,-0.4433459683,0
30004613,XJP-Y7,-0.6485687530,0
30004614,AV-VB6,-0.8668318075,0
30004615,HMF-9D,-0.2064188436,0
30004616,7BX-6F,-0.7628616443,0
30004617,YZ-LQL,-0.1073080539,0
30004618,MN5N-X,-0.2767262050,0
30004619,A-1CON,-0.0845088990,0
30004620,75FA-Z,-0.0752868711,0
30004621,WY-9LL,-0.1547041306,0
30004622,D-Q04X,-0.4608556596,0
30004623,Serpentis Prime,-0.1248034870,0
30004624,P5-EFH,-0.3207472368,0
30004625,L-A5XP,-0.3787228668,0
30004626,D4KU-5,-0.1097036372,0
30004627,YRNJ-8,-0.6107940412,0
30004628,3ZTV-V,-0.2803628350,0
30004629,9D6O-M,-0.2431203680,0
30004630,LIWW-P,-0.1581826091,0
30004631,G-UTHL,-0.1214855571,0
30004632,38IA-E,-0.1550282815,0
30004633,M-KXEH,-0.0872058157,0
30004634,TU-Y2A,-0.4690009831,0
30004635,7BIX-A,-0.6041278754,0
30004636,I-CUVX,-0.1049731603,0
30004637,J-RQMF,-0.1666045337,0
30004638,TEG-SD,-0.2814577847,0
30004639,14YI-D,-0.0953223078,0
30004640,87XQ-0,-0.4019441077,0
30004641,LJ-TZW,-0.2248068219,0
30004642,KVN-36,-0.4210990422,0
30004643,57-KJB,-0.2845366753,0
30004644,V6-NY1,-0.5595528622,0
30004645,OL3-78,-0.2629233717,0
30004646,9DQW-W,-0.7953310147,0
30004647,PXF-RF,-1.0000000000,0
30004648,R-BGSU,-0.0978928391,0
30004649,O-PNSN,-0.6452890667,0
30004650,1-5GBW,-0.7280378941,0
30004651,C-FER9,-0.5645231908,0
30004652,F2-2C3,-0.5563295670,0
30004653,F-88PJ,-0.9002635997,0
30004654,ATQ-QS,-0.5376063101,0
30004655,XUW-3X,-0.2347679656,0
30004656,006-L3,-0.2657115104,0
30004657,PB-0C1,-0.2895582667,0
30004658,ZUE-NS,-0.3103555451,0
30004659,L7-APB,-0.2370024673,0
30004660,ZTS-4D,-0.3608128652,0
30004661,4HS-CR,-0.5419777588,0
30004662,WMH-SO,-0.7105996129,0
30004663,LBGI-2,-0.9147234035,0
30004664,G1CA-Y,-0.3295804557,0
30004665,Y-2ANO,-1.0000000000,0
30004666,Z-YN5Y,-0.2955512382,0
30004667,JI-K5H,-0.0425932935,0
30004668,33-JRO,-0.2021672856,0
30004669,ARBX-9,-0.1840901047,0
30004670,5-CSE3,-0.2005025708,0
30004671,O-MCZR,-0.0829406050,0
30004672,9T-APQ,-0.1218222070,0
30004673,4Y-OBL,-0.2577244265,0
30004674,0-MX34,-0.0850090512,0
30004675,5AQ-5H,-0.1943404366,0
30004676,T-ZFID,-0.0677966131,0
30004677,0ZN7-G,-0.0475766488,0
30004678,H8-ZTO,-0.1329744814,0
30004679,YV-FDG,-0.1402930279,0
30004680,LUL-WX,-0.0320257334,0
30004681,8Q-UYU,-0.0166285249,0
30004682,3PPT-9,-0.0243436947,0
30004683,S-KU8B,-0.0306500950,0
30004684,JK-GLL,-0.0721908921,0
30004685,UAAU-C,-0.0124649922,0
30004686,HHJD-5,-0.2617117259,0
30004687,ZWV-GD,-0.3358094387,0
30004688,1DDR-X,-0.1813945547,0
30004689,LG-WA9,-0.1527215793,0
30004690,AA-GWF,-0.2380847035,0
30004691,O4T-Z5,-0.0604315060,0
30004692,O-97ZG,-0.0604393934,0
30004693,2I-520,-0.1536854912,0
30004694,GQ2S-8,-0.2582752464,0
30004695,0SUF-3,-0.2861870277,0
30004696,G-M4GK,-1.0000000000,0
30004697,G1D0-G,-0.0567436986,0
30004698,KU3-BB,-0.2101365648,0
30004699,O1Q-P1,-0.4570717804,0
30004700,LD-2VL,-0.2009348237,0
30004701,ZBY-0I,-0.4399294181,0
30004702,MP5-KR,-0.6048354623,0
30004703,O-N589,-0.9293696251,0
30004704,ZDYA-G,-1.0000000000,0
30004705,LX5K-W,-0.6680302162,0
30004706,UHKL-N,-0.0052409493,0
30004707,Z3V-1W,-0.0045838180,0
30004708,A-ELE2,-0.0063743067,0
30004709,KFIE-Z,-0.0034925821,0
30004710,1DH-SX,-0.0152736240,0
30004711,PR-8CA,-0.0265403266,0
30004712,NOL-M9,-0.0117646092,0
30004713,O-IOAI,-0.0108477129,0
30004714,QX-LIJ,-0.0147488331,0
30004715,HM-XR2,-0.0130833480,0
30004716,4K-TRB,-0.0202331855,0
30004717,AJI-MA,-0.0091908467,0
30004718,FWST-8,-0.0980128254,0
30004719,YZ9-F6,-0.1777566687,0
30004720,0N-3RO,-0.2041287924,0
30004721,G-TT5V,-0.1271121399,0
30004722,319-3D,-0.3243123619,0
30004723,I3Q-II,-0.2496021109,0
30004724,RF-K9W,-0.0223503286,0
30004725,E3OI-U,-0.0451123722,0
30004726,IP6V-X,-0.0344012824,0
30004727,R5-MM8,-0.0595507937,0
30004728,1B-VKF,-0.0387315653,0
30004729,T-J6HT,-0.0103833363,0
30004730,D-W7F0,-0.1152165992,0
30004731,JP4-AA,-0.1282815652,0
30004732,FM-JK5,-0.2348713185,0
30004733,PDE-U3,-0.5100003680,0
30004734,23G-XC,-0.0147976193,0
30004735,T5ZI-S,-0.1430664700,0
30004736,4X0-8B,-0.2435188040,0
30004737,Q-HESZ,-0.0231318827,0
30004738,1-SMEB,-0.1026428634,0
30004739,M5-CGW,-0.4336551812,0
30004740,6Q-R50,-0.1058821443,0
30004741,ZA9-PY,-0.8001604806,0
30004742,RCI-VL,-0.6882695940,0
30004743,MJXW-P,-0.9001214737,0
30004744,QC-YX6,-0.0253070684,0
30004745,T-M0FA,-0.1332959386,0
30004746,4O-239,-0.3518478207,0
30004747,LUA5-L,-0.0448347130,0
30004748,T-IPZB,-0.1129389526,0
30004749,Q-JQSG,-0.2107739625,0
30004750,D-3GIQ,-0.3947281728,0
30004751,K-6K16,-0.4346425638,0
30004752,QY6-RK,-0.5957021270,0
30004753,W-KQPI,-0.5864112630,0
30004754,PUIG-F,-0.6743692550,0
30004755,J-LPX7,-0.6864313097,0
30004756,0-HDC8,-0.7221100141,0
30004757,F-TE1T,-0.7347150135,0
30004758,SVM-3K,-0.6251973548,0
30004759,1DQ1-A,-0.3857823318,0
30004760,8WA-Z6,-0.6286422949,0
30004761,5BTK-M,-0.6535060872,0
30004762,N-8YET,-0.8755865491,0
30004763,Y-OMTZ,-0.9304832346,0
30004764,3-DMQT,-1.0000000000,0
30004765,MO-GZ5,-0.7127179660,0
30004766,39P-1J,-0.5558464388,0
30004767,HZAQ-W,-0.5820095395,0
30004768,7G-QIG,-0.6897360263,0
30004769,NIDJ-K,-0.6068585523,0
30004770,PS-94K,-0.7543967048,0
30004771,8RQJ-2,-0.5981113971,0
30004772,KEE-N6,-0.2279676111,0
30004773,M2-XFE,-0.3732760259,0
30004774,5-CQDA,-0.4914027686,0
30004775,I-E3TG,-0.4892874717,0
30004776,S-6HHN,-0.9132893847,0
30004777,ZXB-VC,-0.9000549480,0
30004778,GY6A-L,-0.5288476717,0
30004779,UEXO-Z,-0.8263570180,0
30004780,9O-8W1,-0.7727198517,0
30004781,8F-TK3,-0.6304378358,0
30004782,PF-KUQ,-0.4643270910,0
30004783,N8D9-Z,-0.4770494065,0
30004784,F-9PXR,-0.0613384133,0
30004785,Y5C-YD,-0.2419064518,0
30004786,31X-RE,-0.3628197564,0
30004787,Q-02UL,-0.5653222911,0
30004788,7UTB-F,-0.8617351273,0
30004789,5-6QW7,-0.4305678508,0
30004790,7-K6UE,-0.8460105373,0
30004791,C6Y-ZF,-0.5570713017,0
30004792,6Z-CKS,-0.5689507658,0
30004793,G-M5L3,-0.7786233127,0
30004794,KBAK-I,-0.6373460103,0
30004795,M-SRKS,-0.2285206708,0
30004796,9GNS-2,-0.5523098598,0
30004797,YAW-7M,-0.7590869037,0
30004798,C3N-3S,-0.6780231808,0
30004799,CX8-6K,-0.4132219341,0
30004800,LWX-93,-0.8960811446,0
30004801,1-2J4P,-0.4084174280,0
30004802,M0O-JG,-0.0596341154,0
30004803,WB-AYY,-0.0543533547,0
30004804,BW-WJ2,-0.1433265826,0
30004805,S4-9DN,-0.0935712359,0
30004806,DT-PXH,-0.1134610935,0
30004807,UALX-3,-0.1867619025,0
30004808,3L3N-X,-0.1810996664,0
30004809,Y-ORBJ,-0.2804367298,0
30004810,6-IAFR,-0.2400390296,0
30004811,4-P4FE,-0.3332476047,0
30004812,RH0-EG,-0.3484763462,0
30004813,D-9UEV,-0.3213723490,0
30004814,H-HWQR,-0.3520292399,0
30004815,QRBN-M,-0.5087531359,0
30004816,78R-PI,-0.4313262623,0
30004817,ZD1-Z2,-0.3383141133,0
30004818,C-FD0D,-0.3155144730,0
30004819,S-9RCJ,-0.3044781753,0
30004820,ZMV9-A,-0.2277492643,0
30004821,FE-6YQ,-0.1967680433,0
30004822,W-16DY,-0.2880069362,0
30004823,M-4KDB,-0.2523582504,0
30004824,C3-0YD,-0.5554526693,0
30004825,PDF-3Z,-0.5812635981,0
30004826,9-MJVQ,-0.4912626478,0
30004827,L2GN-K,-0.4460543469,0
30004828,4-IT9G,-0.4647972910,0
30004829,PEK-8Z,-0.7043089120,0
30004830,2PG-KN,-0.7637772340,0
30004831,ABE-M2,-0.3563062861,0
30004832,IL-YTR,-0.5895366101,0
30004833,KW-OAM,-0.6499915440,0
30004834,U2U5-A,-0.4174759362,0
30004835,EQWO-Y,-0.3556794635,0
30004836,JK-Q77,-0.6628912463,0
30004837,QI9-42,-0.3075861298,0
30004838,YF-P4X,-0.2371769289,0
30004839,JI1-SY,-0.2203734435,0
30004840,X-1QGA,-0.1649746925,0
30004841,CCE-0J,-0.1926280062,0
30004842,T2-V8F,-0.2504565144,0
30004843,0VK-43,-0.1348938348,0
30004844,TY2X-C,-0.1555749400,0
30004845,Q0G-L8,-0.2533067089,0
30004846,Q5KZ-W,-0.4557075924,0
30004847,WE-KK2,-0.3910613479,0
30004848,B8HU-Z,-0.3336167212,0
30004849,16AM-3,-0.1726499806,0
30004850,A-REKV,-0.2941502414,0
30004851,BB-EKF,-0.1674493926,0
30004852,DZ6-I5,-0.1863277474,0
30004853,R-XDKM,-0.2416165793,0
30004854,G1-0UI,-0.3335638493,0
30004855,QCDG-H,-0.1285544576,0
30004856,XUDX-A,-0.2474578096,0
30004857,QLU-P0,-0.2671452911,0
30004858,OQTY-Z,-0.3720928905,0
30004859,Y-EQ0C,-0.0780977457,0
30004860,7M4C-F,-0.0800715585,0
30004861,MS1-KJ,-0.1340699684,0
30004862,8-BEW8,-0.2359459321,0
30004863,NZW-ZO,-0.3466687580,0
30004864,WSK-1A,-0.4517198885,0
30004865,5-NZNW,-0.2202347290,0
30004866,NR8S-Y,-0.1578160842,0
30004867,F-ZBO0,-0.1892990333,0
30004868,3Q1T-O,-0.2183794142,0
30004869,8-4KME,-0.2718552498,0
30004870,T6GY-Y,-0.4933109923,0
30004871,R1-IMO,-0.4435227567,0
30004872,7KIK-H,-0.3191298869,0
30004873,B-6STA,-0.5961248609,0
30004874,0P-U0Q,-0.4827743946,0
30004875,XGH-SH,-0.7021630955,0
30004876,G-D0N3,-0.7208828357,0
30004877,T-AKQZ,-0.7034363612,0
30004878,46DP-O,-0.6610868067,0
30004879,9-980U,-0.7446705837,0
30004880,EMIG-F,-0.6985877266,0
30004881,M-RPN3,-0.8977580162,0
30004882,ZO-P5K,-0.6645011348,0
30004883,JV1V-O,-1.0000000000,0
30004884,9MWZ-B,-0.0964472893,0
30004885,LS-QLX,-0.0900024765,0
30004886,S-XZHU,-0.0950418050,0
30004887,CO-7BI,-0.0895822246,0
30004888,ZJG-7D,-0.0823448680,0
30004889,C-WPWH,-0.0950251235,0
30004890,VULA-I,-0.1064518958,0
30004891,R2TJ-1,-0.0955994512,0
30004892,G-B3PR,-0.1388702184,0
30004893,73-JQO,-0.0903611688,0
30004894,XPUM-L,-0.1953784005,0
30004895,KR8-27,-0.2615008159,0
30004896,LQ-AHE,-0.0973587119,0
30004897,LOI-L1,-0.2999827206,0
30004898,Y-MSJN,-0.3550842819,0
30004899,MJ-X5V,-0.3761571366,0
30004900,3FKU-H,-0.3687825329,0
30004901,M9-FIB,-0.4141508490,0
30004902,D2EZ-X,-0.4616541750,0
30004903,DJK-67,-0.3970322644,0
30004904,AXDX-F,-0.3322437298,0
30004905,J-4FNO,-0.3439445052,0
30004906,PEM-LC,-0.3849580930,0
30004907,X-EHHD,-0.3054182741,0
30004908,6T3I-L,-0.4628212845,0
30004909,QSF-EJ,-0.6058049068,0
30004910,L-AS00,-0.7420094095,0
30004911,NZPK-G,-0.4687870266,0
30004912,K-1OY3,-0.4150374821,0
30004913,MMUF-8,-0.4337110420,0
30004914,99-0GS,-0.3512609269,0
30004915,X-3AUU,-0.2566644062,0
30004916,H90-C9,-0.5321984646,0
30004917,0DD-MH,-0.4078280620,0
30004918,RI-JB1,-0.2566953249,0
30004919,NQH-MR,-0.3374467974,0
30004920,1I6F-9,-0.6483290702,0
30004921,Z-7OK1,-0.7242440962,0
30004922,UEP0-A,-0.7533442890,0
30004923,66-PMM,-0.9354148935,0
30004924,OKEO-X,-0.9044983186,0
30004925,7-8EOE,-0.9652326940,0
30004926,7L9-ZC,-1.0000000000,0
30004927,L-YMYU,-0.0944179473,0
30004928,35-JWD,-0.0166089981,0
30004929,F-M1FU,-0.3207723815,0
30004930,0-NTIS,-0.0275622848,0
30004931,VR-YIQ,-0.0714916788,0
30004932,XZ-SKZ,-0.0368639083,0
30004933,I6M-9U,-0.0418006757,0
30004934,MG0-RD,-0.0749189111,0
30004935,TPAR-G,-0.1425018978,0
30004936,VYO-68,-0.1855763708,0
30004937,TCAG-3,-0.3728745335,0
30004938,UR-E46,-0.5448973308,0
30004939,CW9-1Y,-0.1648387223,0
30004940,1-NJLK,-0.3024849616,0
30004941,Y-CWQY,-0.7626069871,0
30004942,8KR9-5,-0.2313191534,0
30004943,VQE-CN,-0.5554770593,0
30004944,L5D-ZL,-0.9200675134,0
30004945,G-C8QO,-0.2182943270,0
30004946,EIMJ-M,-0.9190915413,0
30004947,0A-KZ0,-0.6642254901,0
30004948,E-DOF2,-0.4782521104,0
30004949,48I1-X,-0.5585873000,0
30004950,0OTX-J,-0.4237829007,0
30004951,3OP-3E,-0.2991564112,0
30004952,JZL-VB,-0.0803755084,0
30004953,RJ3H-0,-0.5274500125,0
30004954,08S-39,-0.8534291369,0
30004955,ZU-MS3,-0.2612612497,0
30004956,HIX4-H,-0.3684699211,0
30004957,GR-J8B,-0.3720526298,0
30004958,OY0-2T,-0.5539470607,0
30004959,E2-RDQ,-0.9240194077,0
30004960,TN25-J,-0.9511389408,0
30004961,PA-VE3,-0.4468288272,0
30004962,G-Q5JU,-0.7269179785,0
30004963,RYQC-I,-0.3657607840,0
30004964,1E-W5I,-0.3745663414,0
30004965,Z-M5A1,-0.9166391325,0
30004966,MVUO-F,-1.0000000000,0
30004967,Luminaire,1.0000000000,0
30004968,Mies,0.9473784782,0
30004969,Oursulaert,0.8906149761,0
30004970,Renyn,0.8981993375,0
30004971,Duripant,1.0000000000,0
30004972,Algogille,0.9253662033,0
30004973,Caslemon,0.5781619383,0
30004974,Jolevier,0.8768835566,0
30004975,Mesybier,0.4703787656,0
30004976,Charmerout,0.5549203693,0
30004977,Yvangier,0.3978384520,0
30004978,Pemene,0.4501924356,0
30004979,Heydieles,0.3066251979,0
30004980,Fliet,0.3455105529,0
30004981,Actee,0.5014649025,0
30004982,Indregulle,0.2419786897,0
30004983,Amane,0.5528478509,0
30004984,Abune,0.2856340439,0
30004985,Deven,0.3177724786,0
30004986,Estaunitte,0.4282039400,0
30004987,Deninard,0.7093875699,0
30004988,Hulmate,0.4318340534,0
30004989,Annages,0.6606257145,0
30004990,Onne,0.3882801088,0
30004991,Vitrauze,0.2997459715,0
30004992,Palmon,0.4497096686,0
30004993,Villore,0.5065094239,0
30004994,Arant,0.6047534808,0
30004995,Allamotte,0.5902969768,0
30004996,Obalyu,0.4235767651,0
30004997,Vifrevaert,0.3949942132,0
30004998,Parts,0.3700815966,0
30004999,Ladistier,0.2849998893,0
30005000,Old Man Star,0.3356865888,0
30005001,Arnon,0.5930926592,0
30005002,Laurvier,0.7310495583,0
30005003,Adirain,0.4236857699,0
30005004,Attyn,0.6694961114,0
30005005,Ignebaener,-1.0000000000,0
30005006,Aere,0.6090615715,0
30005007,Lisbaetanne,0.3732625997,0
30005008,Aeschee,0.1565304918,0
30005009,Allebin,0.4605558808,0
30005010,Atlulle,0.4040958538,0
30005011,Droselory,0.5412530398,0
30005012,Haine,0.4364712475,0
30005013,Perckhevin,0.5317901273,0
30005014,Isenan,0.2544274058,0
30005015,Synchelle,0.8707330374,0
30005016,Wysalan,0.8220946562,0
30005017,Yona,0.8251904771,0
30005018,Noghere,0.6808087315,0
30005019,Aporulie,0.7887401206,0
30005020,Seyllin,0.4139828135,0
30005021,Adrel,0.5523204233,0
30005022,Ane,0.3095079871,0
30005023,Clorteler,0.5156232199,0
30005024,Atlangeins,0.8804870825,0
30005025,Derririntel,0.8188007275,0
30005026,Cat,0.6773544114,0
30005027,Ommare,0.7267059244,0
30005028,Andole,0.7533894682,0
30005029,Vale,-1.0000000000,0
30005030,Fensi,0.3968333841,0
30005031,Nebian,0.3514966459,0
30005032,Khabara,0.3408937497,0
30005033,Jeni,0.3318915593,0
30005034,Bridi,0.3959467277,0
30005035,Ami,0.4381709993,0
30005036,Amdonen,0.6406547257,0
30005037,Mora,0.9325241720,0
30005038,Kor-Azor Prime,0.9139081354,0
30005039,Leva,0.6173461033,0
30005040,Nishah,0.5761178719,0
30005041,Masanuh,0.6951409992,0
30005042,Sehmy,1.0000000000,0
30005043,Nakregde,0.8306150526,0
30005044,Danyana,0.7735880948,0
30005045,Nahyeen,0.7702995006,0
30005046,Jinkah,0.8475490960,0
30005047,Nibainkier,0.7004864016,0
30005048,Polfaly,0.8301258277,0
30005049,Andrub,0.6738563794,0
30005050,Kulu,0.5723651005,0
30005051,Choga,0.5818207104,0
30005052,Soumi,0.6019993113,0
30005053,Imih,0.5734418218,0
30005054,Nare,0.6483931122,0
30005055,Zinkon,0.7084131674,0
30005056,Kizama,0.6669358795,0
30005057,Shaha,0.5981747733,0
30005058,Neesher,0.5180601262,0
30005059,Misha,0.4948945592,0
30005060,Ordion,0.5045326540,0
30005061,Perbhe,0.3514666608,0
30005062,Abath,0.1664056851,0
30005063,Schmaeel,0.1744029704,0
30005064,Mafra,0.1194431536,0
30005065,Arzi,0.1383328310,0
30005066,Kerying,0.1600196744,0
30005067,Zorenyen,0.1112296931,0
30005068,Oguser,0.2170825546,0
30005069,Nahol,0.5542736783,0
30005070,Tadadan,0.4528060840,0
30005071,Tralasa,0.5591577659,0
30005072,Gademam,0.3910406290,0
30005073,Pananan,0.2010469883,0
30005074,Daran,0.2316210466,0
30005075,Latari,0.5620496395,0
30005076,Shokal,0.4994386014,0
30005077,Atarli,0.4421900818,0
30005078,Keproh,0.4535406160,0
30005079,Zatamaka,0.4083846585,0
30005080,Rannoze,0.3988255165,0
30005081,Piri,0.4558784476,0
30005082,Enal,0.4076276519,0
30005083,Jedandan,0.4192235722,0
30005084,Miroona,0.4155730242,0
30005085,Ranni,0.3675565087,0
30005086,Arza,0.3276510597,0
30005087,Liparer,0.4491356382,0
30005088,B-B0ME,-0.5219286000,0
30005089,TDP-T3,-0.4758210800,0
30005090,H-HGGJ,-0.1981985720,0
30005091,OJT-J3,-0.3502432460,0
30005092,A9-F18,-0.1800072900,0
30005093,DE-IHK,-0.5114590610,0
30005094,AY9X-Q,-0.1728060100,0
30005095,XU7-CH,-0.3515636850,0
30005096,2V-ZHM,-0.3534275070,0
30005097,V-3K7C,-0.4374380300,0
30005098,AK-L0Z,-0.1975818370,0
30005099,R-AG7W,-0.2756507360,0
30005100,E-WMT7,-0.1439254520,0
30005101,FLK-LJ,-0.1835330470,0
30005102,0FG-KS,-0.1977886970,0
30005103,F-5WYK,-0.4728814480,0
30005104,EF-QZK,-0.6530666540,0
30005105,RZ3O-K,-0.4321088860,0
30005106,LW-YEW,-0.4876834060,0
30005107,HB-KSF,-0.4359654340,0
30005108,EH2I-P,-0.4086491410,0
30005109,OP7-BP,-0.2999548420,0
30005110,5ZU-VG,-0.1976470380,0
30005111,6-1T6Z,-0.5160260620,0
30005112,R-AYGT,-0.5727498700,0
30005113,G-GRSZ,-0.5925776110,0
30005114,6-8QLA,-0.5164236930,0
30005115,5T-A3D,-0.1997139730,0
30005116,H-FOYG,-0.1858756030,0
30005117,1A8-6G,-0.2709287820,0
30005118,PE-SAM,-0.3545308160,0
30005119,RY-2FX,-0.3617874540,0
30005120,K-3PQW,-0.6299080830,0
30005121,4-M1TY,-0.8120311330,0
30005122,C6CG-W,-0.6230830180,0
30005123,H-29TM,-0.1234712300,0
30005124,KOI8-Z,-0.0976954300,0
30005125,D-QJR9,-0.0676928520,0
30005126,U4-V3J,-0.1323073060,0
30005127,B9N2-2,-0.0617931530,0
30005128,6Q4-X6,-0.0848873610,0
